State,StateID,ItemLabels,GenItemLabel,Classification,Date,Amount
Lagos,25,Tilapia fish (epiya) fresh,Tilapia Fish,Food Item,01/06/2019,850
Lagos,25,Tilapia fish (epiya) fresh,Tilapia Fish,Food Item,01/07/2019,797.5882353
Lagos,25,Tilapia fish (epiya) fresh,Tilapia Fish,Food Item,01/08/2019,808.69
Lagos,25,Titus:frozen,Titus (frozen),Food Item,01/01/2017,929.4988889
Lagos,25,Titus:frozen,Titus (frozen),Food Item,01/02/2017,933.6363636
Lagos,25,Titus:frozen,Titus (frozen),Food Item,01/03/2017,972.92
Lagos,25,Titus:frozen,Titus (frozen),Food Item,01/04/2017,931.6803704
Lagos,25,Titus:frozen,Titus (frozen),Food Item,01/05/2017,981.6754644
Lagos,25,Titus:frozen,Titus (frozen),Food Item,01/06/2017,1063.57
Lagos,25,Titus:frozen,Titus (frozen),Food Item,01/07/2017,1058.885
Lagos,25,Titus:frozen,Titus (frozen),Food Item,01/08/2017,1051.11
Lagos,25,Titus:frozen,Titus (frozen),Food Item,01/09/2017,999.4117647
Lagos,25,Titus:frozen,Titus (frozen),Food Item,01/10/2017,1010.427807
Lagos,25,Titus:frozen,Titus (frozen),Food Item,01/11/2017,1061.764706
Lagos,25,Titus:frozen,Titus (frozen),Food Item,01/12/2017,1038.235294
Lagos,25,Titus:frozen,Titus (frozen),Food Item,01/01/2018,1038.235294
Lagos,25,Titus:frozen,Titus (frozen),Food Item,01/02/2018,1018.421053
Lagos,25,Titus:frozen,Titus (frozen),Food Item,01/03/2018,947.826087
Lagos,25,Titus:frozen,Titus (frozen),Food Item,01/04/2018,984.2105263
Lagos,25,Titus:frozen,Titus (frozen),Food Item,01/05/2018,1020.517332
Lagos,25,Titus:frozen,Titus (frozen),Food Item,01/06/2018,986.4285714
Lagos,25,Titus:frozen,Titus (frozen),Food Item,01/07/2018,970.3703704
Lagos,25,Titus:frozen,Titus (frozen),Food Item,01/08/2018,971.4285714
Lagos,25,Titus:frozen,Titus (frozen),Food Item,01/09/2018,981.5789474
Lagos,25,Titus:frozen,Titus (frozen),Food Item,01/10/2018,935
Lagos,25,Titus:frozen,Titus (frozen),Food Item,01/11/2018,945
Lagos,25,Titus:frozen,Titus (frozen),Food Item,01/12/2018,991.6666667
Lagos,25,Titus:frozen,Titus (frozen),Food Item,01/01/2019,982.0887092
Lagos,25,Titus:frozen,Titus (frozen),Food Item,01/02/2019,940.625
Lagos,25,Titus:frozen,Titus (frozen),Food Item,01/03/2019,930
Lagos,25,Titus:frozen,Titus (frozen),Food Item,01/04/2019,952.7777778
Lagos,25,Titus:frozen,Titus (frozen),Food Item,01/05/2019,922.222381
Lagos,25,Titus:frozen,Titus (frozen),Food Item,01/06/2019,984.2105263
Lagos,25,Titus:frozen,Titus (frozen),Food Item,01/07/2019,921.9444444
Lagos,25,Titus:frozen,Titus (frozen),Food Item,01/08/2019,978.57
Lagos,25,Catfish (obokun) fresh,Catfish (fresh),Food Item,01/01/2017,1239.155
Lagos,25,Catfish (obokun) fresh,Catfish (fresh),Food Item,01/02/2017,1297.9345
Lagos,25,Catfish (obokun) fresh,Catfish (fresh),Food Item,01/03/2017,1259.545
Lagos,25,Catfish (obokun) fresh,Catfish (fresh),Food Item,01/04/2017,1332.691905
Lagos,25,Catfish (obokun) fresh,Catfish (fresh),Food Item,01/05/2017,1394.202992
Lagos,25,Catfish (obokun) fresh,Catfish (fresh),Food Item,01/06/2017,1390.835
Lagos,25,Catfish (obokun) fresh,Catfish (fresh),Food Item,01/07/2017,1395.04
Lagos,25,Catfish (obokun) fresh,Catfish (fresh),Food Item,01/08/2017,1396.7
Lagos,25,Catfish (obokun) fresh,Catfish (fresh),Food Item,01/09/2017,1381.66
Lagos,25,Catfish (obokun) fresh,Catfish (fresh),Food Item,01/10/2017,1417.702611
Lagos,25,Catfish (obokun) fresh,Catfish (fresh),Food Item,01/11/2017,1303.921176
Lagos,25,Catfish (obokun) fresh,Catfish (fresh),Food Item,01/12/2017,1400.645646
Lagos,25,Catfish (obokun) fresh,Catfish (fresh),Food Item,01/01/2018,1400.645646
Lagos,25,Catfish (obokun) fresh,Catfish (fresh),Food Item,01/02/2018,1358.245614
Lagos,25,Catfish (obokun) fresh,Catfish (fresh),Food Item,01/03/2018,1291.666667
Lagos,25,Catfish (obokun) fresh,Catfish (fresh),Food Item,01/04/2018,1165.03268
Lagos,25,Catfish (obokun) fresh,Catfish (fresh),Food Item,01/05/2018,1256.139529
Lagos,25,Catfish (obokun) fresh,Catfish (fresh),Food Item,01/06/2018,1271.969697
Lagos,25,Catfish (obokun) fresh,Catfish (fresh),Food Item,01/07/2018,1300.747126
Lagos,25,Catfish (obokun) fresh,Catfish (fresh),Food Item,01/08/2018,1312.698413
Lagos,25,Catfish (obokun) fresh,Catfish (fresh),Food Item,01/09/2018,1356.20915
Lagos,25,Catfish (obokun) fresh,Catfish (fresh),Food Item,01/10/2018,1439.547809
Lagos,25,Catfish (obokun) fresh,Catfish (fresh),Food Item,01/11/2018,1396.498694
Lagos,25,Catfish (obokun) fresh,Catfish (fresh),Food Item,01/12/2018,1354.787234
Lagos,25,Catfish (obokun) fresh,Catfish (fresh),Food Item,01/01/2019,1396.170213
Lagos,25,Catfish (obokun) fresh,Catfish (fresh),Food Item,01/02/2019,1305.555556
Lagos,25,Catfish (obokun) fresh,Catfish (fresh),Food Item,01/03/2019,1318.62123
Lagos,25,Catfish (obokun) fresh,Catfish (fresh),Food Item,01/04/2019,1394.444444
Lagos,25,Catfish (obokun) fresh,Catfish (fresh),Food Item,01/05/2019,1381.882632
Lagos,25,Catfish (obokun) fresh,Catfish (fresh),Food Item,01/06/2019,1297.37037
Lagos,25,Catfish (obokun) fresh,Catfish (fresh),Food Item,01/07/2019,1285.430628
Lagos,25,Catfish (obokun) fresh,Catfish (fresh),Food Item,01/08/2019,1308.05
Lagos,25,Catfish :dried,Catfish (dried),Food Item,01/01/2017,2252.65
Lagos,25,Catfish :dried,Catfish (dried),Food Item,01/02/2017,2300.353
Lagos,25,Catfish :dried,Catfish (dried),Food Item,01/03/2017,2369.815
Lagos,25,Catfish :dried,Catfish (dried),Food Item,01/04/2017,2359.630741
Lagos,25,Catfish :dried,Catfish (dried),Food Item,01/05/2017,2365.055379
Lagos,25,Catfish :dried,Catfish (dried),Food Item,01/06/2017,2404.51
Lagos,25,Catfish :dried,Catfish (dried),Food Item,01/07/2017,2400.69
Lagos,25,Catfish :dried,Catfish (dried),Food Item,01/08/2017,2400
Lagos,25,Catfish :dried,Catfish (dried),Food Item,01/09/2017,2385.84
Lagos,25,Catfish :dried,Catfish (dried),Food Item,01/10/2017,1982.962963
Lagos,25,Catfish :dried,Catfish (dried),Food Item,01/11/2017,2178.662143
Lagos,25,Catfish :dried,Catfish (dried),Food Item,01/12/2017,2193.223443
Lagos,25,Catfish :dried,Catfish (dried),Food Item,01/01/2018,2193.223443
Lagos,25,Catfish :dried,Catfish (dried),Food Item,01/02/2018,1950
Lagos,25,Catfish :dried,Catfish (dried),Food Item,01/03/2018,1908.888889
Lagos,25,Catfish :dried,Catfish (dried),Food Item,01/04/2018,1807.692308
Lagos,25,Catfish :dried,Catfish (dried),Food Item,01/05/2018,1827.478793
Lagos,25,Catfish :dried,Catfish (dried),Food Item,01/06/2018,1891.666667
Lagos,25,Catfish :dried,Catfish (dried),Food Item,01/07/2018,1852.857143
Lagos,25,Catfish :dried,Catfish (dried),Food Item,01/08/2018,1854.025641
Lagos,25,Catfish :dried,Catfish (dried),Food Item,01/09/2018,1505.882353
Lagos,25,Catfish :dried,Catfish (dried),Food Item,01/10/2018,1546.666667
Lagos,25,Catfish :dried,Catfish (dried),Food Item,01/11/2018,1537.593985
Lagos,25,Catfish :dried,Catfish (dried),Food Item,01/12/2018,1643.367347
Lagos,25,Catfish :dried,Catfish (dried),Food Item,01/01/2019,1782.871795
Lagos,25,Catfish :dried,Catfish (dried),Food Item,01/02/2019,1800
Lagos,25,Catfish :dried,Catfish (dried),Food Item,01/03/2019,1797.5
Lagos,25,Catfish :dried,Catfish (dried),Food Item,01/04/2019,1730
Lagos,25,Catfish :dried,Catfish (dried),Food Item,01/05/2019,1729.1665
Lagos,25,Catfish :dried,Catfish (dried),Food Item,01/06/2019,1653.125
Lagos,25,Catfish :dried,Catfish (dried),Food Item,01/07/2019,1596.47619
Lagos,25,Catfish :dried,Catfish (dried),Food Item,01/08/2019,1611.64
Lagos,25,Catfish Smoked,Catfish (smoked),Food Item,01/01/2017,1554.2625
Lagos,25,Catfish Smoked,Catfish (smoked),Food Item,01/02/2017,1576.922083
Lagos,25,Catfish Smoked,Catfish (smoked),Food Item,01/03/2017,1575
Lagos,25,Catfish Smoked,Catfish (smoked),Food Item,01/04/2017,1509.258889
Lagos,25,Catfish Smoked,Catfish (smoked),Food Item,01/05/2017,1500.499183
Lagos,25,Catfish Smoked,Catfish (smoked),Food Item,01/06/2017,1513.635
Lagos,25,Catfish Smoked,Catfish (smoked),Food Item,01/07/2017,1522.3
Lagos,25,Catfish Smoked,Catfish (smoked),Food Item,01/08/2017,1526.365
Lagos,25,Catfish Smoked,Catfish (smoked),Food Item,01/09/2017,1514.37
Lagos,25,Catfish Smoked,Catfish (smoked),Food Item,01/10/2017,1500
Lagos,25,Catfish Smoked,Catfish (smoked),Food Item,01/11/2017,1533.333333
Lagos,25,Catfish Smoked,Catfish (smoked),Food Item,01/12/2017,1534.091702
Lagos,25,Catfish Smoked,Catfish (smoked),Food Item,01/01/2018,1534.091702
Lagos,25,Catfish Smoked,Catfish (smoked),Food Item,01/02/2018,1525
Lagos,25,Catfish Smoked,Catfish (smoked),Food Item,01/03/2018,1500
Lagos,25,Catfish Smoked,Catfish (smoked),Food Item,01/04/2018,1500
Lagos,25,Catfish Smoked,Catfish (smoked),Food Item,01/05/2018,1500
Lagos,25,Catfish Smoked,Catfish (smoked),Food Item,01/06/2018,1511.746558
Lagos,25,Catfish Smoked,Catfish (smoked),Food Item,01/07/2018,1600
Lagos,25,Catfish Smoked,Catfish (smoked),Food Item,01/08/2018,1671.980676
Lagos,25,Catfish Smoked,Catfish (smoked),Food Item,01/09/2018,1640
Lagos,25,Catfish Smoked,Catfish (smoked),Food Item,01/10/2018,1500
Lagos,25,Catfish Smoked,Catfish (smoked),Food Item,01/11/2018,1567.43567
Lagos,25,Catfish Smoked,Catfish (smoked),Food Item,01/12/2018,1700
Lagos,25,Catfish Smoked,Catfish (smoked),Food Item,01/01/2019,1560.989242
Lagos,25,Catfish Smoked,Catfish (smoked),Food Item,01/02/2019,1600
Lagos,25,Catfish Smoked,Catfish (smoked),Food Item,01/03/2019,1595
Lagos,25,Catfish Smoked,Catfish (smoked),Food Item,01/04/2019,1633.333333
Lagos,25,Catfish Smoked,Catfish (smoked),Food Item,01/05/2019,1670
Lagos,25,Catfish Smoked,Catfish (smoked),Food Item,01/06/2019,1593.333333
Lagos,25,Catfish Smoked,Catfish (smoked),Food Item,01/07/2019,1582.608696
Lagos,25,Catfish Smoked,Catfish (smoked),Food Item,01/08/2019,1600
Lagos,25,Mackerel : frozen,Mackerel (frozen),Food Item,01/01/2017,1030.188571
Lagos,25,Mackerel : frozen,Mackerel (frozen),Food Item,01/02/2017,993.005
Lagos,25,Mackerel : frozen,Mackerel (frozen),Food Item,01/03/2017,987.5
Lagos,25,Mackerel : frozen,Mackerel (frozen),Food Item,01/04/2017,1067.592593
Lagos,25,Mackerel : frozen,Mackerel (frozen),Food Item,01/05/2017,1049.428949
Lagos,25,Mackerel : frozen,Mackerel (frozen),Food Item,01/06/2017,1051.365
Lagos,25,Mackerel : frozen,Mackerel (frozen),Food Item,01/07/2017,1094.025
Lagos,25,Mackerel : frozen,Mackerel (frozen),Food Item,01/08/2017,1065.34
Lagos,25,Mackerel : frozen,Mackerel (frozen),Food Item,01/09/2017,1065.45
Lagos,25,Mackerel : frozen,Mackerel (frozen),Food Item,01/10/2017,1083.333333
Lagos,25,Mackerel : frozen,Mackerel (frozen),Food Item,01/11/2017,1087.058824
Lagos,25,Mackerel : frozen,Mackerel (frozen),Food Item,01/12/2017,975
Lagos,25,Mackerel : frozen,Mackerel (frozen),Food Item,01/01/2018,975
Lagos,25,Mackerel : frozen,Mackerel (frozen),Food Item,01/02/2018,960
Lagos,25,Mackerel : frozen,Mackerel (frozen),Food Item,01/03/2018,1029.545455
Lagos,25,Mackerel : frozen,Mackerel (frozen),Food Item,01/04/2018,918.0023229
Lagos,25,Mackerel : frozen,Mackerel (frozen),Food Item,01/05/2018,1027.92557
Lagos,25,Mackerel : frozen,Mackerel (frozen),Food Item,01/06/2018,980.952381
Lagos,25,Mackerel : frozen,Mackerel (frozen),Food Item,01/07/2018,927.1604938
Lagos,25,Mackerel : frozen,Mackerel (frozen),Food Item,01/08/2018,963.0174292
Lagos,25,Mackerel : frozen,Mackerel (frozen),Food Item,01/09/2018,948.3333333
Lagos,25,Mackerel : frozen,Mackerel (frozen),Food Item,01/10/2018,827.8244631
Lagos,25,Mackerel : frozen,Mackerel (frozen),Food Item,01/11/2018,826.3157895
Lagos,25,Mackerel : frozen,Mackerel (frozen),Food Item,01/12/2018,888.3333333
Lagos,25,Mackerel : frozen,Mackerel (frozen),Food Item,01/01/2019,907.1636275
Lagos,25,Mackerel : frozen,Mackerel (frozen),Food Item,01/02/2019,940.625
Lagos,25,Mackerel : frozen,Mackerel (frozen),Food Item,01/03/2019,931.4832536
Lagos,25,Mackerel : frozen,Mackerel (frozen),Food Item,01/04/2019,947.3684211
Lagos,25,Mackerel : frozen,Mackerel (frozen),Food Item,01/05/2019,892.7272727
Lagos,25,Mackerel : frozen,Mackerel (frozen),Food Item,01/06/2019,848.3193277
Lagos,25,Mackerel : frozen,Mackerel (frozen),Food Item,01/07/2019,803.7878788
Lagos,25,Mackerel : frozen,Mackerel (frozen),Food Item,01/08/2019,836.66
Lagos,25,"Groundnut oil: 1 bottle, specify bottle",Gnut Oil (per bottle),Food Item,01/01/2017,483.3
Lagos,25,"Groundnut oil: 1 bottle, specify bottle",Gnut Oil (per bottle),Food Item,01/02/2017,486.66
Lagos,25,"Groundnut oil: 1 bottle, specify bottle",Gnut Oil (per bottle),Food Item,01/03/2017,492.22
Lagos,25,"Groundnut oil: 1 bottle, specify bottle",Gnut Oil (per bottle),Food Item,01/04/2017,500
Lagos,25,"Groundnut oil: 1 bottle, specify bottle",Gnut Oil (per bottle),Food Item,01/05/2017,504.13
Lagos,25,"Groundnut oil: 1 bottle, specify bottle",Gnut Oil (per bottle),Food Item,01/06/2017,484.44
Lagos,25,"Groundnut oil: 1 bottle, specify bottle",Gnut Oil (per bottle),Food Item,01/07/2017,480
Lagos,25,"Groundnut oil: 1 bottle, specify bottle",Gnut Oil (per bottle),Food Item,01/08/2017,500
Lagos,25,"Groundnut oil: 1 bottle, specify bottle",Gnut Oil (per bottle),Food Item,01/09/2017,490.36
Lagos,25,"Groundnut oil: 1 bottle, specify bottle",Gnut Oil (per bottle),Food Item,01/10/2017,485.16
Lagos,25,"Groundnut oil: 1 bottle, specify bottle",Gnut Oil (per bottle),Food Item,01/11/2017,485.16
Lagos,25,"Groundnut oil: 1 bottle, specify bottle",Gnut Oil (per bottle),Food Item,01/12/2017,506.6666667
Lagos,25,"Groundnut oil: 1 bottle, specify bottle",Gnut Oil (per bottle),Food Item,01/01/2018,500
Lagos,25,"Groundnut oil: 1 bottle, specify bottle",Gnut Oil (per bottle),Food Item,01/02/2018,500
Lagos,25,"Groundnut oil: 1 bottle, specify bottle",Gnut Oil (per bottle),Food Item,01/03/2018,666.6666667
Lagos,25,"Groundnut oil: 1 bottle, specify bottle",Gnut Oil (per bottle),Food Item,01/04/2018,550
Lagos,25,"Groundnut oil: 1 bottle, specify bottle",Gnut Oil (per bottle),Food Item,01/05/2018,560.6237925
Lagos,25,"Groundnut oil: 1 bottle, specify bottle",Gnut Oil (per bottle),Food Item,01/06/2018,606.6666667
Lagos,25,"Groundnut oil: 1 bottle, specify bottle",Gnut Oil (per bottle),Food Item,01/07/2018,533.3333333
Lagos,25,"Groundnut oil: 1 bottle, specify bottle",Gnut Oil (per bottle),Food Item,01/08/2018,602.2222222
Lagos,25,"Groundnut oil: 1 bottle, specify bottle",Gnut Oil (per bottle),Food Item,01/09/2018,583.3333333
Lagos,25,"Groundnut oil: 1 bottle, specify bottle",Gnut Oil (per bottle),Food Item,01/10/2018,550
Lagos,25,"Groundnut oil: 1 bottle, specify bottle",Gnut Oil (per bottle),Food Item,01/11/2018,533.3333333
Lagos,25,"Groundnut oil: 1 bottle, specify bottle",Gnut Oil (per bottle),Food Item,01/12/2018,483.3333333
Lagos,25,"Groundnut oil: 1 bottle, specify bottle",Gnut Oil (per bottle),Food Item,01/01/2019,553.5745684
Lagos,25,"Groundnut oil: 1 bottle, specify bottle",Gnut Oil (per bottle),Food Item,01/02/2019,533.3333333
Lagos,25,"Groundnut oil: 1 bottle, specify bottle",Gnut Oil (per bottle),Food Item,01/03/2019,513.3333333
Lagos,25,"Groundnut oil: 1 bottle, specify bottle",Gnut Oil (per bottle),Food Item,01/04/2019,517.7777778
Lagos,25,"Groundnut oil: 1 bottle, specify bottle",Gnut Oil (per bottle),Food Item,01/05/2019,500
Lagos,25,"Groundnut oil: 1 bottle, specify bottle",Gnut Oil (per bottle),Food Item,01/06/2019,544.4444444
Lagos,25,"Groundnut oil: 1 bottle, specify bottle",Gnut Oil (per bottle),Food Item,01/07/2019,533.3333333
Lagos,25,"Groundnut oil: 1 bottle, specify bottle",Gnut Oil (per bottle),Food Item,01/08/2019,500
Lagos,25,Maize grain white sold loose,White Corn (loose),Food Item,01/01/2017,222.99
Lagos,25,Maize grain white sold loose,White Corn (loose),Food Item,01/02/2017,219.01
Lagos,25,Maize grain white sold loose,White Corn (loose),Food Item,01/03/2017,224.22
Lagos,25,Maize grain white sold loose,White Corn (loose),Food Item,01/04/2017,236.16
Lagos,25,Maize grain white sold loose,White Corn (loose),Food Item,01/05/2017,242.02
Lagos,25,Maize grain white sold loose,White Corn (loose),Food Item,01/06/2017,244.87
Lagos,25,Maize grain white sold loose,White Corn (loose),Food Item,01/07/2017,269.29
Lagos,25,Maize grain white sold loose,White Corn (loose),Food Item,01/08/2017,244.56
Lagos,25,Maize grain white sold loose,White Corn (loose),Food Item,01/09/2017,208.39
Lagos,25,Maize grain white sold loose,White Corn (loose),Food Item,01/10/2017,245.23
Lagos,25,Maize grain white sold loose,White Corn (loose),Food Item,01/11/2017,245.23
Lagos,25,Maize grain white sold loose,White Corn (loose),Food Item,01/12/2017,222.3319196
Lagos,25,Maize grain white sold loose,White Corn (loose),Food Item,01/01/2018,225
Lagos,25,Maize grain white sold loose,White Corn (loose),Food Item,01/02/2018,283.8178821
Lagos,25,Maize grain white sold loose,White Corn (loose),Food Item,01/03/2018,214.8631227
Lagos,25,Maize grain white sold loose,White Corn (loose),Food Item,01/04/2018,232.5231661
Lagos,25,Maize grain white sold loose,White Corn (loose),Food Item,01/05/2018,238.9767938
Lagos,25,Maize grain white sold loose,White Corn (loose),Food Item,01/06/2018,250.4213017
Lagos,25,Maize grain white sold loose,White Corn (loose),Food Item,01/07/2018,250.4630102
Lagos,25,Maize grain white sold loose,White Corn (loose),Food Item,01/08/2018,211.3301589
Lagos,25,Maize grain white sold loose,White Corn (loose),Food Item,01/09/2018,215.4285813
Lagos,25,Maize grain white sold loose,White Corn (loose),Food Item,01/10/2018,198.6058474
Lagos,25,Maize grain white sold loose,White Corn (loose),Food Item,01/11/2018,227.1449923
Lagos,25,Maize grain white sold loose,White Corn (loose),Food Item,01/12/2018,209.6428571
Lagos,25,Maize grain white sold loose,White Corn (loose),Food Item,01/01/2019,228.8082892
Lagos,25,Maize grain white sold loose,White Corn (loose),Food Item,01/02/2019,219.1114364
Lagos,25,Maize grain white sold loose,White Corn (loose),Food Item,01/03/2019,200.5107956
Lagos,25,Maize grain white sold loose,White Corn (loose),Food Item,01/04/2019,214.9887514
Lagos,25,Maize grain white sold loose,White Corn (loose),Food Item,01/05/2019,207.047
Lagos,25,Maize grain white sold loose,White Corn (loose),Food Item,01/06/2019,222.8825023
Lagos,25,Maize grain white sold loose,White Corn (loose),Food Item,01/07/2019,202.485119
Lagos,25,Maize grain white sold loose,White Corn (loose),Food Item,01/08/2019,199.01
Lagos,25,Maize grain yellow sold loose,Yellow Corn (loose),Food Item,01/01/2017,221.35
Lagos,25,Maize grain yellow sold loose,Yellow Corn (loose),Food Item,01/02/2017,232.54
Lagos,25,Maize grain yellow sold loose,Yellow Corn (loose),Food Item,01/03/2017,224.85
Lagos,25,Maize grain yellow sold loose,Yellow Corn (loose),Food Item,01/04/2017,242.8
Lagos,25,Maize grain yellow sold loose,Yellow Corn (loose),Food Item,01/05/2017,245.88
Lagos,25,Maize grain yellow sold loose,Yellow Corn (loose),Food Item,01/06/2017,252.72
Lagos,25,Maize grain yellow sold loose,Yellow Corn (loose),Food Item,01/07/2017,279.65
Lagos,25,Maize grain yellow sold loose,Yellow Corn (loose),Food Item,01/08/2017,263.04
Lagos,25,Maize grain yellow sold loose,Yellow Corn (loose),Food Item,01/09/2017,219.42
Lagos,25,Maize grain yellow sold loose,Yellow Corn (loose),Food Item,01/10/2017,253.09
Lagos,25,Maize grain yellow sold loose,Yellow Corn (loose),Food Item,01/11/2017,253.09
Lagos,25,Maize grain yellow sold loose,Yellow Corn (loose),Food Item,01/12/2017,229.1472043
Lagos,25,Maize grain yellow sold loose,Yellow Corn (loose),Food Item,01/01/2018,250
Lagos,25,Maize grain yellow sold loose,Yellow Corn (loose),Food Item,01/02/2018,280.4228233
Lagos,25,Maize grain yellow sold loose,Yellow Corn (loose),Food Item,01/03/2018,247.1343537
Lagos,25,Maize grain yellow sold loose,Yellow Corn (loose),Food Item,01/04/2018,239.8765517
Lagos,25,Maize grain yellow sold loose,Yellow Corn (loose),Food Item,01/05/2018,250.5443069
Lagos,25,Maize grain yellow sold loose,Yellow Corn (loose),Food Item,01/06/2018,255.3671554
Lagos,25,Maize grain yellow sold loose,Yellow Corn (loose),Food Item,01/07/2018,224.4472789
Lagos,25,Maize grain yellow sold loose,Yellow Corn (loose),Food Item,01/08/2018,218.2109467
Lagos,25,Maize grain yellow sold loose,Yellow Corn (loose),Food Item,01/09/2018,213.4441119
Lagos,25,Maize grain yellow sold loose,Yellow Corn (loose),Food Item,01/10/2018,211.9674062
Lagos,25,Maize grain yellow sold loose,Yellow Corn (loose),Food Item,01/11/2018,228.0047807
Lagos,25,Maize grain yellow sold loose,Yellow Corn (loose),Food Item,01/12/2018,200.5609391
Lagos,25,Maize grain yellow sold loose,Yellow Corn (loose),Food Item,01/01/2019,233.9940742
Lagos,25,Maize grain yellow sold loose,Yellow Corn (loose),Food Item,01/02/2019,241.1917293
Lagos,25,Maize grain yellow sold loose,Yellow Corn (loose),Food Item,01/03/2019,221.8055891
Lagos,25,Maize grain yellow sold loose,Yellow Corn (loose),Food Item,01/04/2019,218.7456444
Lagos,25,Maize grain yellow sold loose,Yellow Corn (loose),Food Item,01/05/2019,206.6347619
Lagos,25,Maize grain yellow sold loose,Yellow Corn (loose),Food Item,01/06/2019,230.2902878
Lagos,25,Maize grain yellow sold loose,Yellow Corn (loose),Food Item,01/07/2019,207.3004417
Lagos,25,Maize grain yellow sold loose,Yellow Corn (loose),Food Item,01/08/2019,201.76
Lagos,25,"Palm oil: 1 bottle,specify bottle",Palm oil (per bottle),Food Item,01/01/2017,410.5
Lagos,25,"Palm oil: 1 bottle,specify bottle",Palm oil (per bottle),Food Item,01/02/2017,423.56
Lagos,25,"Palm oil: 1 bottle,specify bottle",Palm oil (per bottle),Food Item,01/03/2017,472.48
Lagos,25,"Palm oil: 1 bottle,specify bottle",Palm oil (per bottle),Food Item,01/04/2017,508.85
Lagos,25,"Palm oil: 1 bottle,specify bottle",Palm oil (per bottle),Food Item,01/05/2017,500
Lagos,25,"Palm oil: 1 bottle,specify bottle",Palm oil (per bottle),Food Item,01/06/2017,518.52
Lagos,25,"Palm oil: 1 bottle,specify bottle",Palm oil (per bottle),Food Item,01/07/2017,523.8
Lagos,25,"Palm oil: 1 bottle,specify bottle",Palm oil (per bottle),Food Item,01/08/2017,550
Lagos,25,"Palm oil: 1 bottle,specify bottle",Palm oil (per bottle),Food Item,01/09/2017,559.32
Lagos,25,"Palm oil: 1 bottle,specify bottle",Palm oil (per bottle),Food Item,01/10/2017,559.29
Lagos,25,"Palm oil: 1 bottle,specify bottle",Palm oil (per bottle),Food Item,01/11/2017,559.29
Lagos,25,"Palm oil: 1 bottle,specify bottle",Palm oil (per bottle),Food Item,01/12/2017,537.254902
Lagos,25,"Palm oil: 1 bottle,specify bottle",Palm oil (per bottle),Food Item,01/01/2018,466.6666667
Lagos,25,"Palm oil: 1 bottle,specify bottle",Palm oil (per bottle),Food Item,01/02/2018,519.2982456
Lagos,25,"Palm oil: 1 bottle,specify bottle",Palm oil (per bottle),Food Item,01/03/2018,490.9090909
Lagos,25,"Palm oil: 1 bottle,specify bottle",Palm oil (per bottle),Food Item,01/04/2018,450
Lagos,25,"Palm oil: 1 bottle,specify bottle",Palm oil (per bottle),Food Item,01/05/2018,455.5555556
Lagos,25,"Palm oil: 1 bottle,specify bottle",Palm oil (per bottle),Food Item,01/06/2018,500
Lagos,25,"Palm oil: 1 bottle,specify bottle",Palm oil (per bottle),Food Item,01/07/2018,482.6666667
Lagos,25,"Palm oil: 1 bottle,specify bottle",Palm oil (per bottle),Food Item,01/08/2018,501.754386
Lagos,25,"Palm oil: 1 bottle,specify bottle",Palm oil (per bottle),Food Item,01/09/2018,505.2631579
Lagos,25,"Palm oil: 1 bottle,specify bottle",Palm oil (per bottle),Food Item,01/10/2018,498.0392157
Lagos,25,"Palm oil: 1 bottle,specify bottle",Palm oil (per bottle),Food Item,01/11/2018,501.754386
Lagos,25,"Palm oil: 1 bottle,specify bottle",Palm oil (per bottle),Food Item,01/12/2018,516.0784314
Lagos,25,"Palm oil: 1 bottle,specify bottle",Palm oil (per bottle),Food Item,01/01/2019,444.4444444
Lagos,25,"Palm oil: 1 bottle,specify bottle",Palm oil (per bottle),Food Item,01/02/2019,412.3529412
Lagos,25,"Palm oil: 1 bottle,specify bottle",Palm oil (per bottle),Food Item,01/03/2019,403.9393939
Lagos,25,"Palm oil: 1 bottle,specify bottle",Palm oil (per bottle),Food Item,01/04/2019,462.962963
Lagos,25,"Palm oil: 1 bottle,specify bottle",Palm oil (per bottle),Food Item,01/05/2019,473.0161905
Lagos,25,"Palm oil: 1 bottle,specify bottle",Palm oil (per bottle),Food Item,01/06/2019,447.7192982
Lagos,25,"Palm oil: 1 bottle,specify bottle",Palm oil (per bottle),Food Item,01/07/2019,440
Lagos,25,"Palm oil: 1 bottle,specify bottle",Palm oil (per bottle),Food Item,01/08/2019,475.06
Lagos,25,Plantain(ripe),Ripe Plantain,Food Item,01/01/2017,302.21
Lagos,25,Plantain(ripe),Ripe Plantain,Food Item,01/02/2017,300
Lagos,25,Plantain(ripe),Ripe Plantain,Food Item,01/03/2017,287.36
Lagos,25,Plantain(ripe),Ripe Plantain,Food Item,01/04/2017,261.97
Lagos,25,Plantain(ripe),Ripe Plantain,Food Item,01/05/2017,243.92
Lagos,25,Plantain(ripe),Ripe Plantain,Food Item,01/06/2017,255.28
Lagos,25,Plantain(ripe),Ripe Plantain,Food Item,01/07/2017,276.84
Lagos,25,Plantain(ripe),Ripe Plantain,Food Item,01/08/2017,234.5
Lagos,25,Plantain(ripe),Ripe Plantain,Food Item,01/09/2017,256.89
Lagos,25,Plantain(ripe),Ripe Plantain,Food Item,01/10/2017,255.66
Lagos,25,Plantain(ripe),Ripe Plantain,Food Item,01/11/2017,241.133125
